Age,Income,NumPurchases,Calls,Churn
55,767,32,1,0
22,843,69,3,0
51,932,26,6,1
56,760,67,1,0
36,588,52,10,0
40,636,66,4,0
39,549,64,6,0
27,540,96,13,0
18,572,21,10,0
30,308,99,8,1
19,358,93,10,1
35,146,49,2,1
56,968,51,6,0
51,349,15,14,1
20,99,74,4,0
63,993,14,1,0
36,247,69,12,0
24,427,65,11,0
51,329,94,1,0
57,757,66,14,0
23,228,88,4,0
47,182,23,13,0
26,669,89,9,0
24,847,37,10,1
30,372,93,11,1
48,374,30,10,0
26,851,17,2,1
40,773,50,5,1
22,231,71,1,0
32,384,25,5,0
48,104,41,1,0
19,559,60,14,0
36,630,97,13,0
50,895,1,7,0
36,329,3,7,1
30,564,56,7,1
24,954,59,2,1
33,4,24,12,0
39,167,46,11,0
36,332,22,9,0
48,179,81,5,1
47,254,19,14,1
52,67,25,4,0
24,640,86,13,0
45,903,74,9,0
20,105,89,8,1
23,125,54,1,0
39,529,18,9,0
54,552,38,10,0
44,293,57,14,1
57,434,27,6,1
26,716,43,3,0
46,815,70,4,0
27,755,95,5,1
58,591,7,5,0
44,75,20,14,0
56,253,84,7,0
57,829,42,6,0
42,449,44,7,0
42,428,71,2,0
53,411,1,3,0
19,797,62,4,0
56,417,88,11,1
60,334,7,5,0
43,709,75,2,0
31,627,62,2,0
61,220,90,1,0
29,788,43,3,0
49,253,45,6,0
27,627,7,1,0
32,531,90,1,1
33,640,8,8,1
37,260,4,7,0
62,526,1,13,0
53,948,44,7,0
47,475,20,6,0
51,763,90,7,0
46,472,73,8,0
19,466,73,13,0
54,403,96,3,1
29,462,82,9,0
58,640,64,4,0
47,322,72,3,0
34,196,70,7,1
55,908,65,11,0
26,244,29,14,0
46,659,33,5,0
22,89,10,5,0
49,343,3,2,0
36,17,32,5,0
57,439,72,10,0
51,629,24,12,0
30,810,27,3,1
54,809,10,13,0
56,313,99,2,0
48,487,30,4,0
22,523,74,11,0
36,447,88,3,1
56,469,6,4,1
28,560,22,6,1
48,829,78,1,1
45,341,21,7,0
37,265,84,3,1
56,538,75,8,1
34,347,68,14,1
60,541,44,8,0
52,1,74,6,1
40,626,27,10,0
46,437,71,10,0
37,769,89,9,1
63,723,11,9,0
44,619,10,1,0
58,831,99,6,1
36,613,50,8,0
64,508,42,7,1
31,245,13,9,0
21,41,12,9,0
45,268,16,12,0
53,94,83,14,0
25,514,8,10,0
25,70,49,10,0
43,531,1,6,0
35,334,74,9,1
41,355,56,9,0
44,155,28,5,0
30,539,98,5,0
53,203,91,14,1
20,283,53,9,0
36,310,52,11,0
29,35,51,7,0
30,359,51,1,0
25,705,32,6,1
64,231,65,4,0
21,214,39,7,0
52,240,10,1,0
33,332,37,1,0
24,65,31,9,0
49,931,52,14,0
18,319,17,13,0
47,564,71,1,0
40,296,8,7,0
29,709,57,3,1
45,583,62,13,0
44,915,5,8,0
19,540,57,11,0
24,803,27,14,0
60,696,76,6,0
64,140,75,12,1
39,80,40,5,0
55,261,31,2,1
48,606,94,12,0
52,156,16,4,0
35,693,97,10,0
53,888,78,4,0
30,270,3,7,0
31,418,1,6,0
21,579,86,7,0
23,577,40,2,0
48,354,42,2,0
45,376,35,10,1
34,356,18,10,0
23,327,48,13,0
32,159,83,5,0
49,17,40,7,0
62,639,38,2,0
43,127,33,8,1
62,380,22,8,0
33,324,95,3,0
38,50,47,12,1
21,824,41,9,1
52,34,88,10,1
23,25,57,2,1
42,304,4,10,0
41,37,14,4,0
46,505,18,5,0
53,40,25,2,1
42,246,24,14,0
39,619,96,7,0
56,503,69,9,0
29,120,52,11,0
64,809,64,8,0
22,149,76,1,1
49,250,2,12,0
26,952,82,12,1
60,514,17,8,1
62,567,47,5,0
53,397,57,11,1
51,313,59,2,0
53,546,73,7,0
33,316,60,14,0
45,562,81,11,0
39,568,72,11,0
31,786,33,2,1
58,394,35,9,0
18,922,2,10,1
27,297,72,6,0
34,692,81,13,0
30,950,46,10,0
61,879,64,6,0
37,169,53,14,1
28,750,98,12,0
50,988,88,14,0
37,49,4,14,0
38,20,76,1,1
29,468,37,5,0
18,673,76,7,0
24,351,78,13,1
49,224,13,1,1
59,207,94,13,0
41,832,40,11,1
59,113,63,1,0
60,952,30,10,0
36,521,21,6,0
42,300,45,10,0
56,32,41,14,1
39,471,8,7,0
63,180,58,3,1
56,968,96,7,0
38,816,45,9,1
35,104,96,5,0
64,177,91,1,0
53,412,0,12,0
40,169,36,4,0
37,898,39,10,1
44,988,27,14,1
54,865,26,6,1
47,743,59,10,1
37,198,79,10,1
31,251,52,3,0
24,273,39,9,1
40,424,79,6,0
25,252,80,2,1
60,882,50,2,0
63,323,26,10,0
49,49,2,12,1
34,562,78,3,0
50,907,60,12,0
46,928,94,8,0
42,272,4,4,0
24,683,45,6,0
56,422,91,3,1
21,656,37,9,0
57,926,99,7,0
32,0,97,6,0
64,218,9,11,0
26,932,63,1,0
41,280,7,4,1
59,826,38,11,1
31,256,61,12,0
43,361,64,2,1
49,275,97,5,0
38,762,29,3,1
57,779,69,7,0
34,354,80,6,1
35,885,64,10,0
21,39,14,1,0
62,157,90,13,0
23,607,72,7,1
59,896,44,10,1
41,918,28,13,0
63,101,82,11,0
61,441,82,14,1
62,596,64,8,0
49,993,76,8,0
43,741,93,14,1
25,149,4,7,1
22,659,30,4,0
21,754,60,4,0
64,932,19,3,0
38,805,44,7,0
27,547,13,14,0
21,607,75,2,0
47,421,71,11,0
53,867,40,1,1
60,163,89,13,0
28,797,72,12,1
45,230,61,12,0
50,138,20,8,0
57,289,4,10,0
50,285,64,11,0
59,419,14,5,1
25,351,39,5,0
54,313,72,4,0
28,651,54,1,0
63,255,38,2,1
26,772,77,7,0
44,332,60,11,0
56,127,62,5,0
26,219,69,5,0
47,576,38,11,0
29,556,63,3,0
31,876,9,10,0
31,344,13,4,1
50,260,60,11,1
35,922,13,14,0
51,196,30,1,0
44,426,61,2,0
60,930,79,5,0
34,221,55,13,0
62,458,28,10,1
26,792,56,3,0
22,163,87,11,0
53,306,3,4,1
27,106,24,5,0
24,576,89,1,1
33,430,36,12,0
26,491,69,14,1
34,948,61,9,1
28,502,48,9,0
51,704,80,2,0
34,310,24,10,0
55,323,38,1,0
53,519,94,1,0
61,437,17,13,0
22,211,72,6,0
49,368,73,6,0
33,782,95,10,0
34,694,25,1,0
41,339,25,11,0
33,625,83,2,0
25,497,28,1,0
38,253,63,3,0
18,104,28,7,1
36,167,30,10,1
25,143,65,11,0
25,810,98,7,0
52,65,99,13,0
23,154,59,14,0
60,465,64,3,0
64,591,6,7,0
21,881,88,4,1
45,986,93,11,1
19,67,61,3,0
29,173,76,13,0
62,444,19,12,1
63,25,17,11,1
30,476,13,8,0
59,21,28,10,0
43,254,73,3,0
58,589,14,9,1
62,228,18,10,0
33,777,1,5,0
35,675,80,5,1
28,581,30,8,0
25,124,82,11,0
54,934,29,3,0
53,933,18,9,1
44,499,77,3,0
64,684,5,12,0
27,648,75,6,1
30,148,16,14,0
43,701,87,2,0
52,33,65,10,0
49,751,16,9,0
52,967,61,3,0
25,50,66,3,0
34,894,89,12,0
37,196,64,7,0
41,213,79,2,1
38,888,88,5,0
44,211,26,13,1
23,745,54,12,0
64,297,35,1,0
41,609,0,14,1
63,678,19,14,1
41,22,20,14,1
63,858,4,9,1
26,615,31,14,0
64,455,61,3,0
37,555,1,14,0
32,292,42,10,0
19,975,76,3,0
39,755,7,14,0
56,138,89,14,0
26,818,72,8,0
35,520,80,8,0
34,706,86,8,0
44,749,32,12,0
41,960,65,11,0
56,906,21,2,0
38,316,32,11,1
43,260,3,13,1
43,571,97,2,1
60,121,2,11,0
63,685,26,3,0
38,303,75,1,1
21,713,30,10,1
52,700,7,13,0
20,331,81,4,0
36,937,43,11,0
20,217,92,9,1
19,985,99,7,0
22,50,85,12,0
30,903,41,9,0
51,442,49,2,1
44,272,52,9,1
22,874,72,10,0
32,349,43,7,0
37,83,25,6,1
53,715,30,13,0
49,858,46,5,1
29,725,68,14,0
20,495,60,11,0
55,409,22,9,1
53,749,46,8,1
21,837,64,10,0
64,657,4,6,1
34,280,79,13,0
64,915,94,3,1
57,676,35,11,0
44,686,86,2,0
48,492,72,10,1
24,23,28,11,1
46,687,35,1,1
33,298,93,11,0
48,665,95,13,0
59,729,24,7,1
43,406,49,2,0
62,208,87,7,0
63,341,54,5,0
18,348,39,12,0
49,983,74,14,0
45,783,35,10,0
58,75,9,6,1
42,951,22,12,1
52,264,47,2,1
29,136,43,3,0
32,807,77,5,0
24,287,65,10,0
57,657,9,9,0
57,156,81,10,0
60,53,34,5,0
58,281,52,13,1
33,570,89,3,0
62,156,4,4,1
63,236,86,14,1
27,490,32,9,0
51,317,75,10,0
45,983,25,10,0
26,163,59,4,1
57,329,5,2,0
48,390,54,2,1
62,880,88,12,0
26,195,89,3,0
27,985,48,8,1
34,125,67,3,1
52,468,2,2,0
43,536,3,8,0
27,493,86,8,0
59,775,74,5,0
55,676,78,5,0
47,394,8,14,1
55,235,74,5,0
22,999,99,9,0
22,365,44,5,1
32,781,30,4,0
52,976,35,5,0
24,676,76,13,0
57,407,21,10,0
30,523,94,12,1
19,855,3,14,0
24,784,45,6,0
61,471,72,12,0
42,335,97,7,1
64,921,26,14,1
40,322,37,13,1
41,574,9,8,1
45,703,73,7,0
31,966,44,4,1
46,358,71,11,0
63,327,25,11,0
51,684,24,11,1
63,350,67,7,0
22,674,37,13,1
26,483,43,2,0
27,0,51,2,1
25,159,56,9,0
56,796,47,12,1
26,684,12,6,0
40,140,46,13,1
28,796,52,1,1
32,317,14,7,0
42,533,29,5,0
64,794,82,9,1
24,555,62,7,0
38,546,18,14,0
21,589,47,8,0
41,362,2,9,0
32,260,67,7,0
48,969,68,14,1
18,224,90,9,0
54,687,4,14,1
21,706,85,11,0
33,987,14,5,1
24,983,60,12,0
56,504,18,4,0
22,707,36,8,1
20,39,47,13,1
45,283,0,3,0
25,520,1,4,0
52,291,61,14,0
20,305,62,13,0
48,439,0,5,1
42,867,94,4,0
50,774,13,10,1
58,431,36,5,0
39,9,99,8,0
28,812,9,12,0
35,405,0,8,0
48,750,67,5,1
41,322,18,1,0
26,186,67,1,0
20,880,79,2,0
50,838,37,14,1
56,198,12,6,0
33,607,39,4,0
48,633,57,7,0
27,24,13,6,0
38,962,30,11,0
47,456,79,2,1
58,189,63,3,1
44,515,98,1,0
27,149,36,1,1
37,825,67,6,0
19,349,0,4,1
27,789,69,2,1
49,446,27,6,0
62,852,99,6,0
26,633,45,5,1
64,345,78,2,0
57,161,66,9,1
48,420,96,8,1
39,236,27,5,1
47,241,55,2,0
50,102,29,6,0
23,546,74,6,0
61,300,39,3,1
25,972,11,13,0
43,751,58,7,0
45,207,87,9,0
34,883,29,14,0
53,444,48,1,1
23,387,68,5,0
63,740,36,8,0
20,370,54,12,0
33,614,84,2,0
22,820,67,3,0
36,971,25,6,0
32,101,54,4,1
25,94,1,3,0
59,246,7,5,1
24,203,82,12,1
36,994,39,9,1
46,493,37,6,1
19,692,41,1,0
55,982,81,12,1
18,853,7,12,0
18,623,75,6,0
37,139,1,14,0
48,943,82,12,1
43,165,8,1,0
60,443,47,11,0
44,243,61,10,0
29,615,41,13,0
64,430,40,2,0
47,520,88,13,1
18,944,67,14,0
54,526,70,9,1
30,372,20,9,0
40,620,61,7,0
54,284,11,13,1
46,576,64,4,0
33,874,28,13,0
24,215,21,14,0
20,479,41,1,0
46,343,42,10,0
49,666,69,10,0
61,620,78,8,0
39,978,8,12,1
30,567,92,2,0
24,759,20,6,1
55,817,4,2,0
33,901,13,12,1
37,980,19,7,0
41,334,44,6,0
42,813,72,10,0
38,318,48,7,0
25,789,88,8,1
44,22,98,12,0
64,780,76,5,0
51,896,40,3,1
37,783,73,11,0
45,436,16,8,0
28,823,97,4,0
63,539,77,1,0
56,206,60,10,0
37,446,95,11,0
46,170,31,1,0
45,964,47,4,0
44,967,64,3,0
34,751,56,12,0
51,283,71,1,0
21,184,36,14,0
53,155,77,13,0
42,255,60,3,0
37,787,94,14,0
28,620,82,12,0
64,987,20,12,0
49,120,73,12,0
24,705,13,9,0
24,315,2,12,0
59,938,46,11,0
49,903,45,14,0
28,888,36,7,1
42,128,2,11,0
20,381,20,5,0
38,485,70,5,0
62,175,62,14,0
35,536,98,5,0
35,99,45,11,0
45,423,50,11,0
20,444,72,3,1
23,788,40,8,0
19,900,36,6,0
30,648,14,4,0
44,42,78,4,0
27,664,38,3,1
23,579,63,6,1
60,559,24,7,0
60,193,31,3,1
30,733,44,6,0
49,881,41,2,0
45,230,91,6,1
42,473,47,6,1
30,248,53,8,1
52,910,65,2,0
59,672,54,9,1
60,62,42,10,0
18,603,90,2,0
28,325,34,1,0
57,549,61,4,1
53,530,55,11,0
32,759,91,13,1
64,506,20,7,1
24,544,64,14,1
27,138,58,8,1
59,156,89,2,0
29,65,40,14,0
34,573,4,14,0
44,866,68,10,0
35,4,56,3,0
26,563,59,7,0
53,687,76,4,0
64,872,34,13,0
26,367,54,5,0
46,503,27,7,0
48,7,13,2,0
30,251,20,3,0
34,944,71,10,0
61,441,19,3,0
57,37,45,13,0
46,393,74,6,1
60,740,7,5,0
25,778,11,13,0
37,762,21,7,0
34,37,23,8,1
19,470,65,7,0
38,697,7,10,0
57,633,82,2,0
37,193,25,6,0
30,819,51,3,0
24,420,62,1,0
30,887,18,2,1
46,702,87,4,1
53,426,61,2,0
59,394,46,1,0
51,958,52,6,0
63,560,93,9,0
64,625,71,12,0
43,189,55,2,1
30,413,43,9,0
52,564,26,12,0
56,550,27,4,0
63,954,79,11,1
43,112,56,13,0
33,18,44,3,0
31,586,49,3,0
51,874,32,2,0
47,548,0,12,1
54,746,55,1,0
43,196,62,5,0
21,310,96,12,1
51,772,11,7,0
19,695,94,1,0
42,761,26,12,0
34,75,50,5,0
19,539,75,8,0
35,896,75,5,0
43,601,25,11,1
33,407,40,6,0
60,581,9,14,1
45,488,49,5,1
56,638,28,6,0
59,619,49,11,0
28,375,60,4,0
23,958,48,7,0
52,320,78,1,1
41,853,91,7,0
44,325,74,10,0
38,368,7,6,0
27,115,13,9,0
27,584,39,11,0
34,658,35,10,0
38,193,17,5,0
58,638,89,12,1
22,734,15,5,1
46,852,74,5,1
53,757,26,12,0
56,14,25,7,0
29,998,22,1,1
28,788,38,11,0
18,761,52,12,0
35,264,35,14,0
58,161,0,2,1
45,341,24,7,1
63,505,97,10,0
29,524,50,2,1
22,73,10,10,0
63,934,94,13,1
31,720,23,2,0
24,915,58,11,0
31,472,66,2,1
54,684,41,13,0
56,406,84,9,0
60,58,30,5,0
56,542,35,1,1
29,537,70,3,1
30,553,90,2,1
48,274,40,2,1
45,685,1,9,0
34,20,8,6,0
62,925,21,11,0
26,393,75,13,0
26,600,92,13,0
52,787,77,3,0
19,842,10,4,0
61,123,13,1,0
60,204,12,14,1
36,236,58,2,0
46,949,16,10,1
61,673,4,14,0
28,796,76,14,1
60,348,74,6,0
21,681,49,14,0
29,849,41,1,1
47,358,92,5,1
30,731,92,11,0
64,64,80,11,0
21,169,81,11,1
43,453,18,7,0
30,808,45,10,0
27,992,44,12,0
41,384,65,12,1
59,446,40,12,1
22,765,49,11,1
54,628,62,12,0
43,800,55,9,0
41,38,73,6,0
60,432,36,1,0
56,638,96,3,0
36,736,55,12,1
41,762,90,13,1
64,187,88,7,0
20,983,57,7,0
36,74,30,11,0
49,664,5,10,1
49,698,92,7,0
37,540,26,11,0
49,475,93,12,0
62,864,1,7,0
29,332,18,10,0
37,738,22,1,1
52,772,99,10,0
31,590,37,1,0
28,897,2,6,1
23,359,58,9,0
63,844,30,11,1
39,119,8,2,0
38,837,98,10,1
31,328,74,13,0
26,799,1,3,0
52,836,26,13,1
53,990,52,10,1
36,331,29,7,0
23,197,6,6,0
46,814,88,13,0
62,917,49,12,0
23,259,27,8,0
32,177,94,14,0
46,988,65,7,0
60,364,75,14,1
36,23,85,5,1
36,899,13,2,0
50,762,4,9,0
35,969,10,6,0
57,891,29,14,0
64,74,34,8,0
41,2,14,7,0
64,58,95,1,0
64,786,16,9,1
23,613,91,1,1
53,362,67,14,0
38,515,32,7,0
56,207,96,4,0
55,58,23,14,0
19,291,74,13,0
37,841,33,8,0
26,614,75,14,0
64,350,72,8,0
21,844,45,1,0
43,611,12,6,1
34,514,33,2,0
48,866,0,4,0
18,40,62,12,0
30,942,43,2,0
61,195,3,8,0
48,496,78,6,1
29,213,51,10,0
19,448,57,13,1
57,788,26,10,0
62,16,7,8,0
64,764,29,10,0
34,71,29,5,0
45,730,86,9,0
49,167,0,6,0
34,135,56,6,0
45,524,58,9,1
61,446,39,3,1
24,832,62,10,0
42,979,91,7,0
35,363,72,7,1
64,286,76,2,0
40,341,83,8,1
20,647,44,11,0
63,55,64,11,0
63,717,16,9,0
34,659,63,10,0
61,9,37,5,0
27,403,59,3,0
61,372,67,4,0
64,271,36,9,0
39,309,6,10,0
27,100,30,7,0
22,962,13,7,0
18,850,20,4,0
52,883,50,1,0
54,306,45,10,1
51,476,76,6,1
32,525,14,5,0
51,416,39,6,1
22,651,49,3,1
43,455,73,9,0
19,592,9,10,0
50,674,86,10,1
21,160,87,6,0
55,701,5,7,1
48,449,3,13,0
64,480,27,5,1
21,385,77,2,0
43,860,71,3,0
53,862,72,3,0
45,247,95,14,0
27,604,26,6,1
51,753,91,11,0
19,736,86,11,0
57,706,15,7,0
63,735,94,2,0
41,481,38,12,1
38,63,70,10,1
28,754,11,7,1
18,507,83,12,0
52,459,92,13,1
62,953,7,9,1
39,201,16,11,0
49,310,32,2,0
29,357,42,3,0
26,882,18,6,1
47,860,53,13,1
38,903,17,5,1
55,961,92,8,0
64,72,15,7,0
52,52,34,9,0
54,471,15,11,0
33,104,39,14,0
48,710,94,1,0
22,594,64,2,1
31,157,40,2,0
27,47,7,9,0
40,790,7,5,1
64,414,4,1,0
57,780,44,8,0
56,30,52,1,0
41,795,2,5,0
48,550,99,9,1
33,776,71,13,1
28,4,96,2,0
53,17,43,1,0
38,572,64,10,0
26,495,82,3,0
27,552,24,6,0
21,571,58,11,0
50,227,66,13,0
54,867,23,7,1
24,394,10,5,0
49,74,77,11,0
31,865,15,7,0
33,45,31,12,0
59,442,49,11,0
59,544,83,13,0
54,15,82,5,0
27,333,68,5,0
37,238,73,6,1
50,886,61,5,0
48,252,3,4,0
50,429,20,6,1
35,597,26,7,1
52,525,2,1,0
39,396,32,6,0
36,725,22,7,1
58,316,3,6,1
51,985,76,14,0
35,252,88,11,1
40,532,0,3,1
47,325,77,13,0
63,604,66,4,1
56,891,40,7,0
30,818,82,10,0
24,564,82,5,1
34,150,81,14,0
35,325,59,6,1
49,211,33,10,0
30,107,22,6,0
49,630,18,14,0
45,254,56,9,0
45,659,74,11,1
37,201,61,5,1
24,610,38,13,0
56,660,52,13,1
25,919,39,14,1
30,70,30,7,0
50,292,95,5,1
37,127,3,13,0
57,828,29,3,0
22,993,8,6,1
33,851,96,9,0
52,942,0,8,0
28,257,37,11,0
36,77,81,1,0
23,293,6,12,0
61,558,50,7,0
32,287,36,1,0
63,921,44,3,1
50,512,76,12,0
31,933,75,1,0
21,911,37,1,0
24,32,56,5,0
58,149,20,8,0
27,402,9,5,1
31,527,89,13,0
18,161,63,1,1
52,658,11,13,1
47,138,69,5,1
45,899,27,10,0
45,269,50,7,1
57,187,16,1,0
39,491,57,5,0
58,545,32,5,0
49,766,11,1,0
36,230,67,5,1
49,374,69,10,1
22,367,38,13,1
60,77,39,8,1
47,312,84,12,1
41,659,81,3,1
56,723,22,12,0
30,330,35,1,0
32,441,41,9,0
25,136,93,2,0
21,659,47,3,0
58,116,37,2,1
30,654,64,3,1
21,112,52,5,0
54,564,12,1,0
37,586,49,9,1
63,414,83,2,1
23,491,86,7,0
51,123,21,7,1
41,472,39,3,0
39,650,53,10,0
31,814,89,8,0
46,425,84,9,0
42,165,61,10,0
35,135,34,11,1
54,385,64,11,0
23,829,81,3,0
46,122,24,9,1
21,673,98,9,0
47,82,37,4,0
43,441,5,10,0
22,619,23,1,0
20,938,23,9,0
19,363,95,6,0
38,842,51,10,1
55,387,30,1,1
36,280,97,4,0
46,728,85,11,1
45,592,89,9,0
32,715,28,2,0
60,722,95,1,0
50,936,29,8,0
64,732,99,9,0
46,623,64,4,0
37,800,59,9,0
21,556,70,1,1
31,420,65,12,0
64,922,31,9,0
25,123,59,2,0
36,544,38,7,0
46,528,49,8,0
41,996,72,7,0
56,524,25,1,1
42,40,59,10,0
62,989,91,8,0
23,111,40,8,0
54,300,64,4,0
59,617,88,6,0
39,994,27,13,0
23,739,29,10,0
54,335,95,7,0
60,810,60,9,1
19,520,43,12,1
50,967,49,13,0
38,225,27,14,1
21,979,45,14,0
49,695,69,2,1
31,744,5,7,0
37,611,72,9,1
23,689,71,12,0
60,240,5,7,0
51,998,20,4,0
63,339,38,11,0
35,809,53,1,0
35,189,20,14,1
57,368,39,13,1
30,375,33,9,0
29,56,90,9,1
23,986,91,3,0
28,486,4,1,0
32,578,73,2,0
53,890,72,4,0
35,669,69,2,0
40,608,45,13,0
28,783,59,6,0
21,843,47,2,1
26,143,88,13,1
40,124,59,14,0
56,985,35,11,0
30,930,12,7,0
40,19,59,7,0
60,338,18,7,0
57,428,78,12,0
33,804,34,7,0
57,568,15,8,1
56,883,13,11,0
43,847,20,1,0
48,638,95,14,1
56,318,19,3,0
45,802,1,2,1
31,817,6,2,0
46,445,93,6,0
51,379,62,3,0
61,473,96,12,0
22,748,10,4,0
51,234,84,2,0
47,345,31,3,0
61,93,83,14,0
53,286,61,9,0
64,148,40,6,0
62,429,32,8,0
47,364,66,13,0
31,723,85,14,1
55,232,2,12,0
52,518,14,14,0
42,619,79,5,1
19,940,18,5,0
32,547,28,9,1
34,701,17,7,1
22,320,67,6,0
25,90,63,7,1
58,299,33,1,0
49,40,50,5,0
41,27,73,11,0
45,639,35,11,0
55,383,10,10,1
60,704,14,10,1
63,268,29,6,0
64,167,62,5,0
51,969,95,10,0
25,753,53,8,1
41,353,45,1,0
32,978,50,8,0
48,156,31,3,0
48,793,84,1,1
21,129,6,14,1
61,4,13,4,1
63,273,11,6,0
24,210,85,4,0
60,0,54,7,0
24,589,16,10,0
27,761,85,3,0
28,615,72,11,0
28,930,43,1,1
39,629,98,1,0
30,191,32,4,1
55,377,72,4,1
27,303,8,13,0
58,459,38,2,0
45,423,21,5,1
33,297,43,2,1
40,603,91,10,0
56,940,47,4,0
63,866,59,1,0
54,479,59,7,0
31,631,10,2,0
61,566,29,1,0
42,539,51,4,1
55,843,84,2,1
60,759,93,4,0
49,462,77,1,0
61,211,80,4,1
28,639,53,7,0
33,105,1,3,0
59,72,82,4,0
60,484,87,4,0
22,377,16,8,0
62,490,72,5,0
47,323,41,13,0
49,643,81,12,0
32,473,87,8,1
53,721,90,2,1
55,986,41,8,1
21,940,29,3,0
31,651,2,6,0
53,58,84,9,0
54,684,31,10,1
44,716,83,8,0
51,16,35,1,0
37,973,50,9,0
28,954,52,7,0
44,12,20,9,1
22,955,21,13,0
64,193,18,1,0
48,928,97,2,0
21,995,72,1,1
53,114,77,2,1
38,231,44,6,1
34,731,51,7,1
30,130,70,3,0
19,985,85,8,0
40,255,44,14,0
58,757,50,7,0
33,521,98,1,1
58,116,25,13,0
42,873,79,4,0
58,717,6,14,1
38,119,84,8,1
37,662,31,10,0
57,875,41,5,0
40,497,28,7,1
22,306,17,10,0
62,758,47,10,0
35,902,53,8,0
27,427,89,2,0
56,686,53,7,1
23,65,92,14,1
18,747,8,5,1
28,444,95,1,0
34,982,45,6,0
32,5,3,13,0
42,702,41,5,0
61,404,94,2,1
29,505,74,1,0
32,108,47,1,1
48,408,31,11,1
23,822,94,2,1
44,62,40,10,0
60,453,53,1,0
62,92,48,9,0
19,400,37,3,0
54,82,79,14,1
29,417,63,3,0
27,879,45,5,0
43,903,9,6,0
39,536,62,9,0
32,81,90,2,0
59,959,19,8,0
64,297,11,11,0
39,589,44,14,0
18,269,80,2,0
43,625,93,8,0
28,222,85,7,1
18,503,99,1,0
26,419,96,12,0
42,167,88,8,0
34,443,9,5,1
24,431,19,1,0
33,438,29,5,0
28,54,20,4,0
27,145,62,14,0
49,784,61,1,0
19,308,64,12,0
27,543,95,9,0
61,829,68,12,0
37,721,26,13,1
63,635,57,6,1
18,499,18,11,0
38,200,30,6,1
34,692,52,13,0
33,327,35,3,0
64,430,70,11,0
35,811,17,12,0
49,106,79,3,0
63,318,25,13,0
52,739,74,12,0
34,729,73,8,1
61,588,17,2,1
28,276,18,3,0
58,290,27,2,1
25,350,63,10,0
24,679,60,13,0
31,627,47,4,1
42,446,69,9,0
55,48,65,11,1
32,65,6,11,0
46,643,43,14,1
52,744,79,11,1
41,745,45,3,0
31,286,31,9,1
38,845,75,14,0
49,299,28,6,0
41,18,13,8,0
26,60,98,13,0
32,549,30,3,0
64,0,84,7,1
22,305,77,11,0
63,768,60,10,0
60,67,74,1,0
26,793,57,11,0
27,643,37,1,1
49,655,71,12,1
41,242,30,14,0
28,922,65,9,0
23,154,31,3,0
44,87,42,3,1
34,842,89,8,0
43,531,29,9,1
44,151,6,2,1
64,405,83,1,0
60,836,50,7,0
60,304,15,11,0
50,255,39,2,1
55,217,83,2,0
55,490,44,13,0
39,111,63,5,0
50,303,48,13,1
22,855,47,7,1
43,123,97,14,0
41,190,33,3,1
45,455,17,7,0
59,960,44,4,0
30,357,35,5,0
62,563,51,14,1
51,464,37,9,1
56,108,25,7,0
64,519,81,13,0
58,9,93,13,0
41,29,48,11,1
48,390,52,3,0
57,839,17,7,0
60,67,5,7,0
28,333,64,8,0
26,895,53,14,0
19,818,95,1,0
52,880,83,14,0
33,19,48,5,0
28,555,65,8,0
19,831,58,9,0
30,18,80,6,0
44,303,27,3,0
32,902,58,13,1
56,703,12,10,1
43,346,86,4,0
48,132,7,3,0
37,897,47,4,0
35,667,7,5,0
33,528,29,6,1
55,158,25,2,0
58,216,14,4,0
59,718,35,1,0
27,804,1,3,0
61,501,8,13,1
55,505,4,5,0
46,499,88,3,0
43,342,82,2,0
40,928,77,3,1
56,664,0,11,1
38,667,24,9,0
46,916,85,5,0
35,717,62,1,0
22,944,11,2,1
20,831,36,8,0
50,334,83,6,0
47,891,80,7,0
60,427,36,6,0
38,44,92,7,1
27,154,11,3,1
62,878,89,5,0
40,638,57,4,0
55,702,95,8,1
32,6,34,12,0
33,604,21,10,0
56,237,67,12,0
25,515,27,8,0
51,141,58,7,0
28,623,35,9,1
46,658,71,14,0
25,687,35,8,0
63,28,94,14,0
39,801,8,4,0
39,980,37,13,0
29,222,44,4,0
44,961,87,14,1
30,386,42,11,0
20,453,54,14,0
48,262,17,9,0
22,353,47,12,0
22,155,44,12,0
59,995,39,9,0
35,860,51,11,0
63,930,84,3,1
64,662,98,8,0
45,751,41,1,0
39,503,19,4,1
39,366,18,14,0
22,355,98,8,1
53,760,20,7,0
53,588,12,3,0
48,21,35,3,0
24,933,51,14,0
57,795,50,4,0
53,466,62,5,0
48,368,60,13,0
62,886,54,7,0
39,811,12,3,0
43,87,65,6,0
48,537,77,1,0
47,456,52,10,0
46,236,47,12,1
63,283,37,3,0
52,207,4,7,0
60,337,43,4,0
45,513,13,13,1
33,426,85,11,0
60,566,67,8,0
49,493,24,3,0
26,750,47,9,1
18,274,35,11,1
37,782,90,6,0
42,916,37,13,0
37,505,5,7,1
32,628,90,10,1
32,895,50,8,0
45,881,68,14,0
43,861,30,9,1
54,548,65,14,0
29,509,27,12,0
57,181,74,9,0
42,170,40,3,0
28,424,33,6,0
32,799,33,10,1
49,66,23,5,0
46,230,2,11,0
31,530,84,5,0
39,598,88,3,0
30,497,52,13,0
63,117,61,14,0
57,260,44,1,0
